10,2012-09-17,10:22:51,19:37:52,Poznan
10,2012-09-18,10:21:29,19:03:15,Pila
10,2012-09-19,10:14:40,19:05:45,Poznan
10,2012-09-20,09:57:53,18:53:04,Pila
10,2012-09-21,10:21:59,19:05:20,Lodz
10,2012-09-24,09:52:45,23:55:23,Pila
10,2012-09-25,00:00:23,19:11:30,Lodz
10,2012-09-26,09:42:07,17:44:55,Lodz
10,2012-09-27,08:12:37,16:27:37,Pila
10,2012-09-28,09:02:59,19:14:27,Lodz
10,2012-10-01,09:15:35,18:10:56,Pila
10,2012-10-02,09:11:56,18:38:01,Lodz
10,2012-10-03,09:30:27,17:20:51,Lodz
10,2012-10-04,09:16:37,18:06:42,Pila
10,2012-10-05,09:36:40,18:33:05,Lodz
10,2012-10-08,09:34:29,16:14:51,Lodz
10,2012-10-09,09:20:20,19:05:31,Poznan
10,2012-10-10,08:54:35,17:20:29,Poznan
10,2012-10-11,08:12:25,08:12:25,Pila
10,2012-10-12,16:01:25,16:03:02,Pila
10,2012-10-15,09:54:48,18:01:37,Lodz
10,2012-10-16,09:09:36,17:05:07,Poznan
10,2012-10-17,09:35:40,17:30:41,Pila
10,2012-10-18,09:38:53,19:08:46,Pila
10,2012-10-19,09:54:56,18:00:23,Pila
10,2012-10-22,09:44:59,18:22:13,Lodz
10,2012-10-23,09:01:31,19:00:07,Poznan
10,2012-10-24,08:37:55,17:29:01,Pila
10,2012-10-25,09:45:41,19:00:56,Poznan
10,2012-10-26,09:51:46,18:16:55,Lodz
10,2012-10-29,10:11:41,21:36:53,Poznan
10,2012-10-30,10:17:18,18:27:54,Poznan
10,2012-10-31,10:24:18,18:24:37,Pila
10,2012-11-05,09:44:32,17:53:33,Pila
10,2012-11-06,10:16:18,18:51:48,Poznan
10,2012-11-07,10:40:21,18:34:31,Poznan
10,2012-11-08,09:05:42,17:40:44,Pila
10,2012-11-09,13:18:26,19:38:48,Pila
10,2012-11-12,11:20:06,19:24:43,Lodz
10,2012-11-13,09:39:00,18:33:07,Poznan
10,2012-11-14,10:33:39,19:14:34,Pila
10,2012-11-15,10:36:18,19:23:27,Poznan
10,2012-11-16,11:30:32,19:25:28,Pila
10,2012-11-19,10:07:24,16:12:15,Pila
10,2012-11-20,10:55:36,19:35:52,Poznan
10,2012-11-21,11:04:12,18:35:20,Pila
10,2012-11-22,10:27:53,19:18:03,Lodz
10,2012-11-23,10:38:33,15:03:53,Poznan
10,2012-11-26,10:22:09,18:49:57,Lodz
10,2012-11-27,10:44:37,19:00:21,Lodz
10,2012-11-28,10:16:44,18:18:27,Pila
10,2012-11-29,10:30:41,18:30:54,Poznan
10,2012-11-30,11:18:23,19:53:42,Poznan
10,2012-12-03,10:59:56,19:07:36,Pila
10,2012-12-04,12:33:08,20:05:25,Pila
10,2012-12-05,11:07:15,18:26:37,Pila
10,2012-12-06,10:20:33,20:00:26,Poznan
10,2012-12-07,13:21:54,19:19:12,Pila
10,2012-12-10,11:33:32,20:38:05,Lodz
10,2012-12-11,08:46:02,16:39:28,Lodz
10,2012-12-12,09:04:43,17:03:48,Pila
10,2012-12-13,10:56:33,20:51:50,Lodz
10,2012-12-14,10:50:46,21:36:18,Poznan
10,2012-12-17,11:13:11,19:04:27,Lodz
10,2012-12-18,11:15:20,20:18:24,Lodz
10,2012-12-19,11:42:42,20:55:25,Lodz
10,2012-12-20,11:19:31,19:11:19,Pila
10,2012-12-21,10:55:15,19:58:17,Pila
10,2013-01-02,10:29:29,19:10:04,Poznan
10,2013-01-03,11:05:09,19:31:55,Poznan
10,2013-01-04,11:03:08,20:12:48,Lodz
10,2013-01-08,10:52:36,19:36:29,Pila
10,2013-01-09,10:48:32,19:58:00,Lodz
10,2013-01-10,11:41:34,19:15:53,Lodz
10,2013-01-11,11:12:02,20:32:31,Lodz
10,2013-01-14,11:12:00,22:20:13,Lodz
10,2013-01-15,10:55:20,19:28:03,Pila
10,2013-01-16,10:46:18,19:08:27,Poznan
10,2013-01-17,11:35:45,20:58:02,Lodz
10,2013-01-18,11:41:04,19:46:01,Pila
10,2013-01-21,10:17:01,21:35:53,Pila
10,2013-01-22,10:56:14,20:46:59,Lodz
10,2013-01-23,08:40:58,16:29:25,Pila
10,2013-01-24,10:28:34,18:39:07,Poznan
10,2013-01-25,10:36:56,18:48:31,Poznan
10,2013-01-28,11:16:11,19:18:17,Pila
10,2013-01-29,10:32:22,18:24:32,Poznan
10,2013-01-30,10:58:58,18:57:16,Pila
10,2013-01-31,11:23:45,20:39:44,Poznan
10,2013-02-01,08:45:50,20:50:30,Poznan
10,2013-02-04,10:54:00,19:27:44,Poznan
10,2013-02-05,10:55:50,19:17:23,Poznan
10,2013-02-06,10:18:27,19:22:25,Lodz
10,2013-02-07,11:02:19,19:45:10,Poznan
10,2013-02-08,11:16:07,20:02:21,Poznan
10,2013-02-11,11:18:20,19:48:21,Poznan
10,2013-02-12,11:15:19,20:05:31,Poznan
10,2013-02-13,11:25:45,19:52:11,Poznan
10,2013-02-14,10:24:38,18:19:28,Lodz
10,2013-02-15,11:52:56,20:10:05,Lodz
10,2013-02-18,10:18:15,18:58:18,Lodz
10,2013-02-20,10:04:06,19:19:39,Pila
10,2013-02-21,11:09:33,19:35:18,Poznan
10,2013-02-22,11:03:45,20:45:12,Poznan
10,2013-02-25,10:42:23,19:39:02,Pila
10,2013-02-26,11:33:06,20:16:43,Poznan
10,2013-02-27,11:40:01,20:19:57,Poznan
10,2013-02-28,12:00:29,20:27:43,Pila
10,2013-03-01,11:30:20,20:46:11,Lodz
10,2013-03-04,11:34:33,19:44:15,Poznan
10,2013-03-05,11:40:45,20:04:39,Pila
10,2013-03-06,10:55:02,18:57:57,Poznan
10,2013-03-07,11:43:49,20:01:28,Poznan
10,2013-03-08,12:25:06,20:04:45,Pila
10,2013-03-11,10:46:28,19:12:37,Pila
10,2013-03-12,09:20:19,17:20:44,Lodz
10,2013-03-13,11:09:24,19:31:26,Poznan
10,2013-03-14,11:17:03,20:30:44,Poznan
10,2013-03-15,10:30:52,18:27:24,Pila
10,2013-03-18,10:05:40,16:44:47,Lodz
10,2013-03-19,11:06:09,19:27:10,Lodz
10,2013-03-20,12:06:27,19:52:17,Pila
10,2013-03-21,11:05:05,19:46:13,Lodz
10,2013-03-22,10:30:51,19:12:52,Poznan
10,2013-03-25,10:29:28,18:39:05,Pila
10,2013-03-26,10:56:20,19:07:20,Pila
10,2013-03-27,10:52:57,18:41:46,Pila
10,2013-03-28,09:50:50,17:17:06,Lodz
10,2013-03-29,11:05:21,19:27:26,Pila
10,2013-04-02,09:10:08,18:46:12,Pila
10,2013-04-03,10:27:33,19:04:38,Lodz
10,2013-04-04,12:21:46,19:32:07,Pila
10,2013-04-09,10:54:22,19:28:42,Poznan
10,2013-04-10,10:41:34,19:37:41,Pila
10,2013-04-11,11:55:06,20:40:07,Pila
10,2013-04-12,10:44:29,19:43:19,Poznan
10,2013-04-15,09:39:22,18:04:43,Pila
10,2013-04-16,09:29:40,20:25:13,Pila
10,2013-04-17,10:00:52,18:10:37,Poznan
10,2013-04-18,09:44:00,17:55:10,Pila
10,2013-04-19,09:57:34,18:32:32,Poznan
10,2013-04-22,11:51:10,19:56:06,Poznan
10,2013-04-23,09:57:59,18:36:34,Poznan
10,2013-04-24,11:52:30,20:25:03,Poznan
10,2013-04-25,08:50:44,16:48:18,Poznan
10,2013-04-26,11:33:15,19:33:23,Lodz
10,2013-05-09,10:12:47,18:21:06,Poznan
10,2013-05-10,10:54:00,19:09:26,Lodz
10,2013-05-13,11:06:13,19:41:40,Poznan
10,2013-05-14,11:16:50,19:45:50,Lodz
10,2013-05-15,11:33:09,20:16:28,Lodz
10,2013-05-16,11:04:14,19:25:02,Pila
10,2013-05-17,11:06:30,19:53:53,Lodz
10,2013-05-20,11:12:38,19:40:40,Lodz
10,2013-05-21,10:00:10,17:30:30,Poznan
10,2013-05-22,11:06:38,19:29:13,Lodz
10,2013-05-23,09:17:38,16:14:45,Pila
10,2013-05-24,10:50:06,18:57:38,Poznan
10,2013-05-27,11:09:34,19:43:52,Poznan
10,2013-05-28,12:28:40,20:43:56,Lodz
10,2013-05-29,12:18:22,20:39:28,Lodz
10,2013-06-03,11:18:03,19:36:57,Poznan
10,2013-06-04,11:35:07,19:43:34,Lodz
10,2013-06-05,11:07:59,20:52:47,Poznan
10,2013-06-06,11:09:15,19:35:27,Pila
10,2013-06-07,10:06:33,18:41:19,Lodz
10,2013-06-10,12:05:08,22:02:32,Poznan
10,2013-06-11,12:01:33,20:31:40,Lodz
10,2013-06-12,12:04:32,20:15:00,Pila
10,2013-06-13,11:41:53,20:16:49,Pila
10,2013-06-14,10:00:03,17:52:43,Lodz
10,2013-06-17,10:00:03,19:06:14,Lodz
10,2013-06-19,10:17:26,19:00:08,Pila
10,2013-06-20,09:46:28,18:17:35,Lodz
10,2013-06-21,09:56:50,18:08:36,Poznan
10,2013-06-24,10:27:41,19:08:07,Pila
10,2013-06-25,11:53:37,20:08:40,Pila
10,2013-06-26,09:53:29,17:54:27,Poznan
10,2013-06-27,10:28:25,19:35:10,Pila
10,2013-06-28,11:01:36,19:07:30,Poznan
10,2013-07-01,09:53:39,18:22:24,Pila
10,2013-07-02,09:52:26,18:23:32,Poznan
10,2013-07-03,10:16:45,17:55:04,Poznan
10,2013-07-04,12:05:16,21:15:57,Lodz
10,2013-07-05,08:54:57,16:55:13,Poznan
10,2013-07-08,11:06:45,19:39:38,Lodz
10,2013-07-09,10:43:37,18:08:56,Lodz
10,2013-07-10,10:37:52,20:00:22,Lodz
10,2013-07-11,10:07:44,19:14:51,Lodz
10,2013-07-12,10:22:15,19:13:13,Poznan
10,2013-07-22,10:53:52,19:19:19,Lodz
10,2013-07-23,09:23:59,18:29:03,Lodz
10,2013-07-24,08:58:35,17:03:10,Lodz
10,2013-07-25,09:52:38,18:37:01,Poznan
10,2013-07-29,10:44:19,19:41:47,Lodz
10,2013-07-30,09:06:46,18:02:11,Pila
10,2013-07-31,08:48:17,17:15:31,Pila
10,2013-08-01,10:39:53,19:21:25,Lodz
10,2013-08-02,10:33:54,20:20:16,Poznan
10,2013-08-05,10:06:26,19:38:27,Lodz
10,2013-08-06,09:25:36,18:19:13,Pila
10,2013-08-07,09:27:43,17:43:52,Pila
10,2013-08-08,10:09:34,18:51:19,Lodz
10,2013-08-09,10:25:31,19:42:27,Pila
10,2013-08-13,08:58:54,17:01:44,Pila
10,2013-08-14,09:16:33,17:41:58,Pila
10,2013-08-19,08:02:20,16:41:41,Poznan
10,2013-08-20,09:17:07,18:28:31,Poznan
10,2013-08-21,08:52:50,17:29:42,Pila
10,2013-08-22,09:10:47,17:21:19,Lodz
10,2013-08-23,09:35:54,18:03:43,Lodz
10,2013-08-26,10:18:38,18:54:11,Lodz
10,2013-08-27,09:44:40,16:51:25,Pila
10,2013-08-28,09:16:59,18:50:08,Lodz
10,2013-08-29,09:06:49,17:21:12,Lodz
10,2013-08-30,09:35:41,17:48:34,Pila
10,2013-09-02,08:25:20,17:11:52,Pila
10,2013-09-03,09:20:20,17:47:08,Pila
10,2013-09-04,09:21:39,17:51:50,Poznan
10,2013-09-05,09:27:04,17:29:37,Pila
10,2013-09-06,09:21:47,17:40:17,Lodz
10,2013-09-09,09:47:24,18:05:27,Poznan
10,2013-09-10,09:39:05,17:59:52,Pila
10,2013-09-11,09:19:52,16:07:37,Poznan
10,2013-09-12,10:48:46,17:23:51,Lodz
11,2011-06-01,11:22:31,16:07:52,Lodz
11,2011-06-02,10:50:12,10:51:44,Poznan
11,2011-06-03,08:58:10,08:58:10,Pila
11,2011-06-06,09:05:38,20:16:20,Lodz
11,2011-06-08,11:47:08,14:08:48,Poznan
11,2011-06-09,09:49:10,11:43:52,Lodz
11,2011-06-10,10:55:17,14:43:51,Lodz
11,2011-06-13,12:28:16,13:28:17,Poznan
11,2011-06-14,09:31:54,12:26:13,Poznan
11,2011-06-15,09:01:28,16:30:32,Lodz
11,2011-06-16,08:58:49,23:59:28,Pila
11,2011-06-17,00:04:28,23:55:08,Poznan
11,2011-06-18,00:00:08,23:55:08,Pila
11,2011-06-19,00:00:09,23:55:09,Lodz
11,2011-06-20,00:00:09,15:03:38,Poznan
11,2011-06-21,10:59:51,23:56:49,Pila
11,2011-06-22,00:01:49,11:56:49,Poznan
11,2011-06-28,09:30:31,16:16:08,Poznan
11,2011-06-29,09:06:56,18:07:49,Pila
11,2011-06-30,09:28:02,15:08:18,Poznan
11,2011-07-01,08:38:22,18:07:28,Lodz
11,2011-07-04,08:58:48,18:05:46,Poznan
11,2011-07-05,09:04:47,18:09:11,Pila
11,2011-07-06,08:55:00,23:55:24,Pila
11,2011-07-07,00:00:27,18:08:19,Pila
11,2011-07-08,10:46:19,18:07:08,Pila
11,2011-07-11,09:40:21,14:55:14,Poznan
11,2011-07-12,09:20:16,18:07:57,Pila
11,2011-07-13,07:46:13,16:21:08,Pila
11,2011-07-14,08:32:55,13:56:30,Pila
11,2011-07-15,09:32:50,13:55:42,Poznan
11,2011-07-21,11:41:51,12:14:15,Lodz
11,2011-07-26,15:19:43,15:44:44,Pila
11,2011-07-27,09:23:55,11:52:30,Lodz
11,2011-07-29,16:35:29,16:35:29,Lodz
11,2011-08-01,10:32:49,18:06:36,Pila
11,2011-08-02,08:55:19,23:55:43,Lodz
